screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,requesting_help,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,disaster
salarmyomaha,The Salvation Army of Omaha,89468540,1.17E+18,/salarmyomaha/status/1173622822247309314,9/16/19 15:41,1568648460,"September 13th marked six months since our flood relief operations began in South Dakota, Nebraska and western Iowa. We're so grateful and blessed to have the support of the Omaha community and beyond as our efforts continue to help those in need. THANK YOU for #DoingTheMostGoodpic.twitter.com/20oQFHYY6V",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">September 13th marked six months since our <strong>flood</strong> relief operations began in South Dakota, <strong>Nebraska</strong> and western Iowa. We're so grateful and blessed to have the support of the Omaha community and beyond as our efforts continue to help those in <strong>need</strong>. THANK YOU for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DoingTheMostGood?src=hash""><s>#</s><b>DoingTheMostGood</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/20oQFHYY6V"">pic.twitter.com/20oQFHYY6V</a></p>",[],['DoingTheMostGoodpic'],TRUE,['https://pbs.twimg.com/media/EEmLuyRXYAAonqK.jpg'],,0,0,0,FALSE,FALSE,,[],floods
mbender224,Maria B,8.26E+17,1.17E+18,/mbender224/status/1167930254314205190,8/31/19 22:40,1567291246,"Farmers need your support now more than ever President Trump. I’m sure you are aware, All crops were destroyed by floods this season...especially in Nebraska. Frames are Hurtin",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Farmers <strong>need</strong> your support now more than ever President Trump. I’m sure you are aware, All crops were destroyed by <strong>floods</strong> this season...especially in <strong>Nebraska</strong>. Frames are Hurtin</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.17E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]",floods
Tammy8156,Tammy Russell,317597216,1.19E+18,/Tammy8156/status/1186430293529583616,10/21/19 23:53,1571701999,Should we forget about what we need here just to keep handing over a bunch of money? We have provided a lot to PR. What about us that lives in Nebraska and went through a flood? there are other states that need aid too and we havent just spent the money,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Should we forget about what we <strong>need</strong> here just to keep handing over a bunch of money? We have provided a lot to PR. What about us that lives in <strong>Nebraska</strong> and went through a <strong>flood</strong>? there are other states that <strong>need</strong> aid too and we havent just spent the money</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.19E+18,"[{'screen_name': 'quiet_chica', 'user_id': '3075046050'}, {'screen_name': 'AndrewYang', 'user_id': '2228878592'}]",floods
mia_azizah11,Mia Azizah,9.69E+17,1.20E+18,/mia_azizah11/status/1198830458689216513,11/25/19 5:07,1574658429,"This past weekend, I visited flood-stricken communities of Valley and King Lake to learn how the aftermath of the Nebraska's flooding still lingers to these days. It’s truly inspiring that many community members across the state continue lending a hand to those in need https://twitter.com/JournalStarNews/status/1198707973947834369 …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This past weekend, I visited <strong>flood</strong>-stricken communities of Valley and King Lake to learn how the aftermath of the <strong>Nebraska</strong>'s flooding still lingers to these days. It’s truly inspiring that many community members across the state continue lending a hand to those in <strong>need</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/JournalStarNews/status/1198707973947834369"" dir=""ltr"" href=""https://t.co/FVuGvGBJ1l"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/JournalStarNews/status/1198707973947834369""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/JournalStarNew</span><span class=""invisible"">s/status/1198707973947834369</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/JournalStarNews/status/1198707973947834369'],[],FALSE,[],,5,0,0,FALSE,FALSE,,[],floods
BenSchorr,Benjamin Schorr,34338623,1.19E+18,/BenSchorr/status/1192497091135901696,11/7/19 17:40,1573148436,One more day to send items of need to families in #Omaha #Nebraska and #Iowa who have been impacted by floods this year. #BetterDays @BoxedWholesale @KelloggCompany @UnitedWayOmaha #ThursdayMotivation #ThursdayThoughtshttps://twitter.com/BoxedWholesale/status/1181555644995948544 …,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">One more day to send items of <strong>need</strong> to families in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Omaha?src=hash""><s>#</s><b>Omaha</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nebraska?src=hash""><s>#</s><b><strong>Nebraska</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Iowa?src=hash""><s>#</s><b>Iowa</b></a> who have been impacted by <strong>floods</strong> this year. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BetterDays?src=hash""><s>#</s><b>BetterDays</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1480383582"" dir=""ltr"" href=""/BoxedWholesale""><s>@</s><b>BoxedWholesale</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""454213077"" dir=""ltr"" href=""/KelloggCompany""><s>@</s><b>KelloggCompany</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36287177"" dir=""ltr"" href=""/UnitedWayOmaha""><s>@</s><b>UnitedWayOmaha</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThursdayMotivation?src=hash""><s>#</s><b>ThursdayMotivation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThursdayThoughts?src=hash""><s>#</s><b>ThursdayThoughts</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BoxedWholesale/status/1181555644995948544"" dir=""ltr"" href=""https://t.co/xGGWxrdC1x"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BoxedWholesale/status/1181555644995948544""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BoxedWholesale</span><span class=""invisible"">/status/1181555644995948544</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/BoxedWholesale/status/1181555644995948544'],"['Omaha', 'Nebraska', 'Iowa', 'BetterDays', 'ThursdayMotivation', 'ThursdayThoughtshttps']",FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
BenSchorr,Benjamin Schorr,34338623,1.19E+18,/BenSchorr/status/1190442341162635266,11/2/19 1:35,1572658546,Join me in helping our neighbors in #Omaha #Nebraska and #Iowa get items they need after floods @KelloggCompany @BoxedWholesale @UnitedWayOmahahttps://twitter.com/BoxedWholesale/status/1181555644995948544 …,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Join me in helping our neighbors in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Omaha?src=hash""><s>#</s><b>Omaha</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nebraska?src=hash""><s>#</s><b><strong>Nebraska</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Iowa?src=hash""><s>#</s><b>Iowa</b></a> get items they <strong>need</strong> after <strong>floods</strong> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""454213077"" dir=""ltr"" href=""/KelloggCompany""><s>@</s><b>KelloggCompany</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1480383582"" dir=""ltr"" href=""/BoxedWholesale""><s>@</s><b>BoxedWholesale</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36287177"" dir=""ltr"" href=""/UnitedWayOmaha""><s>@</s><b>UnitedWayOmaha</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/BoxedWholesale/status/1181555644995948544"" dir=""ltr"" href=""https://t.co/xGGWxqW0CX"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/BoxedWholesale/status/1181555644995948544""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/BoxedWholesale</span><span class=""invisible"">/status/1181555644995948544</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/BoxedWholesale/status/1181555644995948544'],"['Omaha', 'Nebraska', 'Iowa']",FALSE,[],,3,1,0,FALSE,FALSE,,[],floods
salarmyomaha,The Salvation Army of Omaha,89468540,1.21E+18,/salarmyomaha/status/1212373264787542018,1/1/20 14:01,1577887285,"We would like to wish everyone a joyful and happy New Year! We are so grateful for your support during the 2019 spring floods and throughout the year. Need knows no season so #thankyou for helping us meet the human needs in communities across Nebraska, Iowa and South Dakota. pic.twitter.com/BrCkSnspYg",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We would like to wish everyone a joyful and happy New Year! We are so grateful for your support during the 2019 spring <strong>floods</strong> and throughout the year. <strong>Need</strong> knows no season so <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/thankyou?src=hash""><s>#</s><b>thankyou</b></a> for helping us meet the human needs in communities across <strong>Nebraska</strong>, Iowa and South Dakota. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BrCkSnspYg"">pic.twitter.com/BrCkSnspYg</a></p>",[],['thankyou'],TRUE,['https://pbs.twimg.com/media/ENM3DuiW4AACS94.jpg'],,0,0,0,FALSE,FALSE,,[],floods
CcloverFarms,CClover Farms,1.11E+18,1.21E+18,/CcloverFarms/status/1211308088478842880,12/29/19 15:28,1577633327,After a year of floods on our farm it would look good on our farm which is in Nebraska thank you for doing this giveaway there are many people that need,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After a year of <strong>floods</strong> on our farm it would look good on our farm which is in <strong>Nebraska</strong> thank you for doing this giveaway there are many people that <strong>need</strong></p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.21E+18,"[{'screen_name': 'marcuslemonis', 'user_id': '27801361'}]",floods
alexogundadegbe,alex ogundadegbe,84139451,1.21E+18,/alexogundadegbe/status/1208960054738731008,12/23/19 3:58,1577073513,Dont compare Nebraska floods to Opebi's poor drainage. You are being outrageous when you make that comparison. The gutters in Opebi and the roads need to redone its not just a function or waste disposal.,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dont compare <strong>Nebraska</strong> <strong>floods</strong> to Opebi's poor drainage. You are being outrageous when you make that comparison. The gutters in Opebi and the roads <strong>need</strong> to redone its not just a function or waste disposal.</p>",[],[],FALSE,[],,0,0,1,TRUE,TRUE,1.21E+18,"[{'screen_name': 'makama66', 'user_id': '1037428380889763840'}]",floods
DebbyHouser,LoveTrump,514370775,1.16E+18,/DebbyHouser/status/1156705444137787393,7/31/19 23:17,1564615043,"We just went through a 500 year flood here in Nebraska, and we lost just about everything.  I have found in the last 4 months, after living in a Hotel for 6 weeks, and since then in a traveling trailer, that I need very little in life.  I have truly been humbled, and it is Good.",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We just went through a 500 year <strong>flood</strong> here in <strong>Nebraska</strong>, and we lost just about everything.  I have found in the last 4 months, after living in a Hotel for 6 weeks, and since then in a traveling trailer, that I <strong>need</strong> very little in life.  I have truly been humbled, and it is Good.</p>",[],[],FALSE,[],,18,0,0,FALSE,TRUE,1.16E+18,"[{'screen_name': 'QTAnon1', 'user_id': '995775377275478016'}, {'screen_name': 'ACatholicKnight', 'user_id': '428619678'}, {'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]",floods
FarmWeekNow,FarmWeekNow/RFD Radio,1472321300,1.16E+18,/FarmWeekNow/status/1156532486412865538,7/31/19 11:50,1564573806,"In a time of need, one #PikeCo #farmer did what he hopes anyone would do - lend a hand. After three trips with supplies to help #Nebraska flood victim, he shares how local support made it all possible. Read more here: http://bit.ly/NebraskaAid pic.twitter.com/N7XpB2lJlo",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In a time of <strong>need</strong>, one <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PikeCo?src=hash""><s>#</s><b>PikeCo</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/farmer?src=hash""><s>#</s><b>farmer</b></a> did what he hopes anyone would do - lend a hand. After three trips with supplies to help <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nebraska?src=hash""><s>#</s><b><strong>Nebraska</strong></b></a> <strong>flood</strong> victim, he shares how local support made it all possible. Read more here: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/NebraskaAid"" dir=""ltr"" href=""https://t.co/PzZPwm1HqC"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/NebraskaAid""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/NebraskaAid</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/N7XpB2lJlo"">pic.twitter.com/N7XpB2lJlo</a></p>",['http://bit.ly/NebraskaAid'],"['PikeCo', 'farmer', 'Nebraska']",TRUE,['https://pbs.twimg.com/media/EAzUKukXYAMVxz_.jpg'],,0,0,0,FALSE,FALSE,,[],floods
